,r_p,m_p,r_s,m_s
0,28.23684720493386,32.7158259206215,0.8684739895287265,0.9544795183736058
1,28.235778993884665,34.52911989477152,0.7125702643188586,0.9484340155519616
2,28.181308119775757,33.89609179183777,0.7634976024452187,0.9257291225853456
3,28.185925463428774,33.3278286680447,0.7624993919630897,0.9215986488117228
4,28.15854313845865,33.56777399660746,0.7314853787999769,0.9137363063760772
5,28.124664388921964,36.51813893902168,0.5587642648287646,0.9334636336077288
6,28.20322781616682,35.261227431331925,0.6443217812511345,0.9671921120751056
7,28.17003230151469,32.42519745759368,0.7454428038290065,0.9289387736861124
8,28.12695237270696,35.41294028812016,0.6947153932471452,0.9426638920939792
