,r_p,m_p,r_s,m_s
0,14.91503490360297,24.250516037048246,0.3141287244406617,0.734309830446251
1,15.130333170656169,26.546438324792007,0.23546658984294436,0.7690693345306111
2,14.783080943141364,25.99901060207013,0.2344049166140095,0.7251366267860172
3,14.962968639682241,25.809428656799373,0.21994408368392993,0.6968980526810059
4,15.106219666774813,26.29845346133406,0.18032625540725036,0.6633062775843398
5,14.431864557487359,29.21256214279171,0.07849062498180633,0.6783446140065615
6,15.096423444410473,26.12025503456806,0.20764113752412428,0.7257014984981
7,14.934507622177948,25.646940943366346,0.23994894675846182,0.7354582831183133
8,14.73335387175348,27.720660426924372,0.14931304718897875,0.7348040086427287
